course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration
616564,Practical Predictive Analytics: Models and Methods,https://www.coursera.org/learn/predictive-analytics,TRUE,20,260,18,17,Beginner,1.5 hours
596026,Predict Sales Revenue with scikit-learn,https://www.coursera.org/learn/scikit-learn-simple-linear-regression,TRUE,95,299,5,65,Beginner,2.5 hours
1264512,Introduction to Research for Essay Writing,https://www.coursera.org/learn/introduction-to-research-for-essay-writing,TRUE,70,4,3,13,Intermediate,2 hours
499504,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",https://www.coursera.org/learn/transmedia-storytelling,TRUE,20,65,3,15,Advanced,1.5 hours
903326,Python Basics: Create a Guessing Number Game from Scratch,https://www.coursera.org/learn/python-basics-guess-the-number,TRUE,25,101,25,18,Beginner,5 hours
412108,Data Science Ethics,https://www.coursera.org/learn/data-science-ethics,TRUE,40,92,15,19,Beginner,1.5 hours
865630,Autism Spectrum Disorder,https://www.coursera.org/learn/autism-spectrum-disorder,TRUE,20,76,14,21,Beginner,2 hours
1210062,Single Page Web Applications with AngularJS,https://www.coursera.org/learn/single-page-web-apps-with-angularjs,TRUE,20,14,4,14,Advanced,37 mins
1180960,Major Engineering Project Performance,https://www.coursera.org/learn/major-engineering-project-performance,TRUE,45,18,3,18,Beginner,3.5 hours
660846,Network Security & Database Vulnerabilities,https://www.coursera.org/learn/network-security-database-vulnerabilities,TRUE,20,21,1,28,Beginner,3 hours
829206,Computational Neuroscience,https://www.coursera.org/learn/computational-neuroscience,TRUE,20,18,2,11,Intermediate,1 hour
385604,Asian Environmental Humanities: Landscapes in Transition,https://www.coursera.org/learn/asian-environmental-humanities,TRUE,25,21,3,8,Intermediate,1.5 hours
302468,Writing in English at University,https://www.coursera.org/learn/writing-english-university,TRUE,20,49,10,13,Beginner,2 hours
331600,Structuring Machine Learning Projects,https://www.coursera.org/learn/machine-learning-projects,TRUE,20,168,2,21,Beginner,3 hours
557436,Critical Perspectives on Management,https://www.coursera.org/learn/critical-management,TRUE,50,16,1,48,Intermediate,3.5 hours
1162656,RESTful API with HTTP and JavaScript,https://www.coursera.org/learn/restful-api-http-javascript,TRUE,20,2,1,7,Beginner,34 mins
389834,Professionalism in an era of change,https://www.coursera.org/learn/professionalism-in-an-era-of-change,TRUE,200,336,6,13,Beginner,41 mins
304414,Climate Adaptation for Human Health,https://www.coursera.org/learn/climateadaptation,TRUE,20,20,1,9,Beginner,1 hour
55136,Physics 101 - Forces and Kinematics,https://www.coursera.org/learn/physics-101-forces-kinematics,TRUE,20,28,1,8,Advanced,1 hour
619792,Print and Digital Elements of Design: Branding and User Experience,https://www.coursera.org/learn/designing-print-digital-media,TRUE,150,11,1,15,Beginner,39 mins
505144,Construction Project Management,https://www.coursera.org/learn/construction-project-management,TRUE,20,11,1,6,Beginner,1 hour
688244,Parallel Programming in Java,https://www.coursera.org/learn/parallel-programming-in-java,TRUE,195,360,24,12,Intermediate,2.5 hours
642060,Digitalisation in the Aerospace Industry,https://www.coursera.org/learn/industry,TRUE,20,1189,13,41,Advanced,4 hours
114518,Business English: Networking,https://www.coursera.org/learn/business-english-intro,FALSE,0,9995,96,10,Advanced,2 hours
1050168,Chosen Issues in Holocaust History,https://www.coursera.org/learn/chosenissues,TRUE,200,100,24,33,Intermediate,4 hours
666910,Agile Meets Design Thinking,https://www.coursera.org/learn/uva-darden-getting-started-agile,FALSE,0,3426,27,14,Beginner,1 hour
158830,Econometrics: Methods and Applications,https://www.coursera.org/learn/erasmus-econometrics,TRUE,50,592,109,24,Conversant,5.5 hours
577256,Object-Oriented Data Structures in C++,https://www.coursera.org/learn/cs-fundamentals-1,TRUE,95,1222,14,61,Beginner,6 hours
192576,Create a Google Ads Search Campaign,https://www.coursera.org/learn/create-a-google-ads-search-campaign,TRUE,50,1532,7,24,Beginner,6 hours
662450,Capstone: Create your own professional journalistic portfolio,https://www.coursera.org/learn/become-a-journalist-capstone,FALSE,0,5768,109,12,Advanced,1.5 hours
312834,Foundations of marketing analytics,https://www.coursera.org/learn/foundations-marketing-analytics,TRUE,200,343,84,37,Intermediate,5.5 hours
44319,Queering the Schoolhouse: LGBTQ+ Inclusion for Educators,https://www.coursera.org/learn/queeringtheschoolhouse,TRUE,60,540,44,6,Advanced,1 hour
174800,Water Supply and Sanitation Policy in Developing Countries Part 2: Developing Effective Interventions,https://www.coursera.org/learn/water-part-2,TRUE,50,2031,15,29,Beginner,14.5 hours
1179546,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,TRUE,30,7,1,29,Conversant,2 hours
1239206,Exploratory Data Analysis,https://www.coursera.org/learn/exploratory-data-analysis,TRUE,200,4,1,16,Conversant,1.5 hours
1149564,Organ Donation: From Death to Life,https://www.coursera.org/learn/organ-donation,TRUE,20,21,2,12,Beginner,2 hours
79364,Introduction to English Common Law,https://www.coursera.org/learn/intro-common-law,TRUE,25,29,2,42,Intermediate,3 hours
917172,Models & Frameworks to Support Sales Planning,https://www.coursera.org/learn/models-frameworks-support-sales-planning,TRUE,20,50,1,23,Advanced,1.5 hours
1276364,Construction Cost Estimating and Cost Control,https://www.coursera.org/learn/construction-cost-estimating,TRUE,200,1,0,52,Beginner,2.5 hours
1237912,Stalin and Stalinism in Russian History,https://www.coursera.org/learn/stalinism,TRUE,145,5,0,13,Beginner,1 hour
531710,Introduction to Systems Engineering,https://www.coursera.org/learn/systems-engineering,TRUE,30,6,2,19,Advanced,33 mins
1021760,"Modern Robotics, Course 4:  Robot Motion Planning and Control",https://www.coursera.org/learn/modernrobotics-course4,TRUE,45,16,1,16,Intermediate,1.5 hours
193916,DDoS Attacks and Defenses,https://www.coursera.org/learn/ddos-attacks-and-defense,TRUE,40,70,3,15,Intermediate,2 hours
74016,Motors and Motor Control Circuits,https://www.coursera.org/learn/motors-circuits-design,TRUE,20,110,1,5,Advanced,1 hour
1073430,Finance for Non-Financial Professionals,https://www.coursera.org/learn/finance-for-non-finance-managers,TRUE,20,7,3,15,Conversant,2 hours
834606,Transfer Learning for Food Classification,https://www.coursera.org/learn/transfer-learning-food-classification,TRUE,145,1186,16,22,Beginner,1.5 hours
629060,Social Marketing Capstone Project,https://www.coursera.org/learn/social-marketing-capstone,TRUE,30,632,49,22,Advanced,2 hours
698278,The Social and Technical Context of Health Informatics,https://www.coursera.org/learn/the-socio-technical-health-informatics-context,TRUE,50,1237,54,35,Intermediate,2.5 hours
975414,Write Professional Emails in English,https://www.coursera.org/learn/professional-emails-english,TRUE,200,513,20,20,Intermediate,1 hour
112296,Software Architecture,https://www.coursera.org/learn/software-architecture,TRUE,95,4103,19,15,Advanced,1 hour
536166,Ethical Social Media,https://www.coursera.org/learn/ethical-social-media,TRUE,45,1489,32,27,Advanced,3.5 hours
718338,"Coding for Designers, Managers, & Entrepreneurs II",https://www.coursera.org/learn/uva-coding-for-design-managers-2,TRUE,45,547,98,53,Beginner,7 hours
996612,Fundamentals of Graphic Design,https://www.coursera.org/learn/fundamentals-of-graphic-design,TRUE,95,353,27,105,Conversant,18.5 hours
941120,"Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials",https://www.coursera.org/learn/recruitment-minorities-clinical-trials,TRUE,95,507,19,59,Advanced,2 hours
498488,What does it mean to identify as Transgender or Gender Non-Conforming (TGNC)?,https://www.coursera.org/learn/tgnc-gender-identity-social-change,TRUE,200,1079,34,16,Advanced,2.5 hours
364566,Detecting COVID-19 with Chest X-Ray using PyTorch,https://www.coursera.org/learn/covid-19-detection-x-ray,TRUE,180,3667,4,460,Beginner,43.5 hours
600316,Social Business Model and Planning for Social Innovation,https://www.coursera.org/learn/social-business-model,TRUE,50,2222,24,11,Advanced,36 mins
1136912,Six Sigma Advanced Analyze Phase,https://www.coursera.org/learn/six-sigma-analyze-Advanced,TRUE,100,9,2,101,Intermediate,10 hours
239416,Information Visualization: Applied Perception,https://www.coursera.org/learn/information-visualization-applied-perception,TRUE,40,225,2,17,Advanced,2.5 hours
722274,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",https://www.coursera.org/learn/macroeconomic-factors,TRUE,50,13,3,25,Advanced,5.5 hours
201942,Developing FPGA-accelerated cloud applications with SDAccel: Theory,https://www.coursera.org/learn/fpga-sdaccel-theory,TRUE,20,373,3,14,Advanced,1.5 hours
355798,Web Application Technologies and Django,https://www.coursera.org/learn/django-database-web-apps,TRUE,50,306,0,5,Conversant,38 mins
702800,Our Earth's Future,https://www.coursera.org/learn/earth-climate-change,TRUE,50,14,3,22,Intermediate,1.5 hours
425126,Inspiring Leadership through Emotional Intelligence,https://www.coursera.org/learn/emotional-intelligence-leadership,TRUE,20,51,2,10,Conversant,2 hours
1013838,Humanitarian communication : Addressing key challenges,https://www.coursera.org/learn/humanitarian-communication,TRUE,20,13,2,5,Advanced,1 hour
867682,Antimicrobial resistance - theory and methods,https://www.coursera.org/learn/antimicrobial-resistance,FALSE,0,1318,7,27,Intermediate,2 hours
239268,How to finance your venture ?,https://www.coursera.org/learn/finance-venture,TRUE,40,347,0,24,Advanced,4.5 hours
361286,Mining Quality Prediction Using Machine & Deep Learning,https://www.coursera.org/learn/mining-quality-prediction,TRUE,30,274,1,21,Beginner,3.5 hours
1036456,Business Model Innovation,https://www.coursera.org/learn/business-model,TRUE,60,9,2,6,Advanced,40 mins
617976,First Step Korean,https://www.coursera.org/learn/learn-korean,TRUE,200,359,86,50,Conversant,5.5 hours
196620,Build Your Professional ePortfolio in English,https://www.coursera.org/learn/eportfolio-english,FALSE,0,6024,890,18,Advanced,1 hour
667332,Healthcare Data Quality and Governance,https://www.coursera.org/learn/healthcare-data-quality-governance,TRUE,130,315,49,41,Intermediate,5 hours
639126,Current Gen 3D Game Prop Production,https://www.coursera.org/learn/3d-game-prop-production,TRUE,35,280,40,54,Advanced,4 hours
53211,Healing with the Arts,https://www.coursera.org/learn/healing-with-the-arts,TRUE,95,401,67,20,Beginner,1.5 hours
212952,Communication Skills for University Success,https://www.coursera.org/learn/communication-skills,TRUE,20,701,55,16,Beginner,1.5 hours
1151398,UX (User Experience) Capstone,https://www.coursera.org/learn/user-experience-capstone,TRUE,90,57,11,23,Advanced,2 hours
1016420,Biomedical Visualisation,https://www.coursera.org/learn/biomedvis,TRUE,50,205,20,20,Beginner,5 hours
1178820,Ideal Gases,https://www.coursera.org/learn/ideal-gases,TRUE,35,62,10,19,Intermediate,1 hour
881778,Fundamentals of Immunology: Innate Immunity and B-Cell Function,https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,TRUE,20,114,13,52,Intermediate,4 hours
173462,Thoracic Oncology,https://www.coursera.org/learn/thoracic-oncology,TRUE,145,789,68,95,Beginner,14 hours
648174,Intermediate Object-Oriented Programming for Unity Games,https://www.coursera.org/learn/intermediate-object-oriented-programming-unity-games,TRUE,40,446,39,70,Advanced,5 hours
517466,Antisemitism: From Its Origins to the Present,https://www.coursera.org/learn/antisemitism,TRUE,150,17,2,51,Advanced,6.5 hours
304422,Chinese for HSK 2,https://www.coursera.org/learn/hsk-2,TRUE,20,16,2,10,Beginner,1 hour
177214,Impact from digital transformation: A Nano course,https://www.coursera.org/learn/digital-transformation-impact-nano-course,TRUE,20,117,15,6,Conversant,1.5 hours
73898,Sequence Models,https://www.coursera.org/learn/nlp-sequence-models,TRUE,20,147,4,5,Conversant,1 hour
671548,Data Science Capstone,https://www.coursera.org/learn/data-science-project,TRUE,20,7,2,18,Advanced,1 hour
504620,Data Science Capstone,https://www.coursera.org/learn/data-science-project,TRUE,20,247,2,17,Advanced,1.5 hours
98706,Meaningful Predictive Modeling,https://www.coursera.org/learn/meaningful-predictive-modeling,TRUE,35,143,15,42,Advanced,3.5 hours
364428,Current-Mode Control,https://www.coursera.org/learn/current-modecontrol,TRUE,180,621,1,107,Advanced,14.5 hours
560472,Developing Your Musicianship: Final Project,https://www.coursera.org/learn/musicianship-final-project,TRUE,50,6,2,32,Advanced,1 hour
682986,Achieving Your Optimal Performance,https://www.coursera.org/learn/achieving-your-optimal-performance,TRUE,40,5,2,16,Advanced,1.5 hours
270844,"The Music of the Rolling Stones, 1962-1974",https://www.coursera.org/learn/rolling-stones,FALSE,0,2674,81,8,Not Calibrated,1 hour
507600,Global Health and Humanitarianism,https://www.coursera.org/learn/health-humanitarianism,TRUE,20,227,3,5,Beginner,1 hour
363078,Preventative Healthcare for the Newborn Baby,https://www.coursera.org/learn/preventive-healthcare-newborn-baby,TRUE,125,4480,12,50,Beginner,7 hours
933394,Expanding SEL,https://www.coursera.org/learn/expanding-sel,TRUE,20,1329,12,33,Advanced,5 hours
1090408,Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars,FALSE,0,5144,169,7,Beginner,1 hour
707688,Art & Ideas: Teaching with Themes,https://www.coursera.org/learn/ideas,TRUE,50,2635,13,29,Intermediate,2 hours
544176,Disease Screening in Public Health,https://www.coursera.org/learn/screening,TRUE,75,1750,71,29,Intermediate,3 hours
392478,Copyright for Educators & Librarians,https://www.coursera.org/learn/copyright-for-education,TRUE,95,3360,12,34,Beginner,3 hours
613422,Arch of Titus: Rome and the Menorah,https://www.coursera.org/learn/archoftitus,TRUE,50,3425,10,50,Intermediate,4 hours
316750,"Providing Social, Emotional, Behavioral, and Special Education Services in School",https://www.coursera.org/learn/providing-social-emotional-behavioral-and-special-education-services-in-school,TRUE,95,2688,61,50,Beginner,2 hours
884658,Infonomics II: Business Information Management and Measurement,https://www.coursera.org/learn/infonomics-2,TRUE,80,1095,17,35,Advanced,3 hours
735550,Civic Engagement in American Democracy,https://www.coursera.org/learn/civic-engagement-american-democracy,TRUE,195,1680,39,17,Intermediate,1 hour
770486,The Meat We Eat,https://www.coursera.org/learn/meat-we-eat,TRUE,25,2046,14,8,Not Calibrated,38 mins
543212,Acute and Chronic Rhinosinusitis: A Comprehensive Review,https://www.coursera.org/learn/icahn-school-of-medicine-at-mount-sinai-acute-and-chronic-rhinosinusitis,TRUE,200,1699,40,28,Beginner,3.5 hours
804298,The Social Context of Mental Health and Illness,https://www.coursera.org/learn/mental-health,TRUE,50,1071,14,50,Beginner,6 hours
707054,Understanding Financial Statements: Company Position,https://www.coursera.org/learn/financial-statements,TRUE,20,1037,3,12,Beginner,2 hours
964828,Build a Firebase Android Application,https://www.coursera.org/learn/firebase-android-app,TRUE,95,223,34,16,Advanced,1.5 hours
298522,Plots (Graphics) in R,https://www.coursera.org/learn/plots-graphics-in-r,TRUE,40,653,55,20,Beginner,2.5 hours
1196728,Dog Emotion and Cognition,https://www.coursera.org/learn/dog-emotion-and-cognition,TRUE,50,230,0,22,Beginner,4.5 hours
255170,Privacy in the Western World,https://www.coursera.org/learn/history-privacy-laws,TRUE,20,2281,12,24,Beginner,5.5 hours
40670,Skepticism,https://www.coursera.org/learn/skepticism,TRUE,50,4702,17,6,Beginner,1 hour
737832,Consonants of American English Pronunciation,https://www.coursera.org/learn/american-english-pronunciation-consonant-sounds,TRUE,25,366,45,41,Beginner,2.5 hours
240256,Guitar Performance Techniques,https://www.coursera.org/learn/guitar-performance,TRUE,25,521,60,27,Intermediate,2.5 hours
931626,Thrive in Trying Times Teach-Out,https://www.coursera.org/learn/thrive-in-trying-times,TRUE,30,252,45,30,Beginner,4 hours
663022,Introduction to Graph Theory,https://www.coursera.org/learn/graphs,TRUE,200,1101,14,37,Intermediate,2 hours
1196816,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots,https://www.coursera.org/learn/compassionate-leadership-jane-goodall,TRUE,50,223,2,29,Intermediate,4 hours
202290,Social Media Data Analytics,https://www.coursera.org/learn/social-media-data-analytics,TRUE,20,135,2,25,Advanced,7.5 hours
690546,Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation,TRUE,20,23,7,6,Beginner,28 mins
560218,"Response Surfaces, Mixtures, and Model Building",https://www.coursera.org/learn/response-surfaces-mixtures-model-building,TRUE,40,112,1,14,Intermediate,1.5 hours
253810,Local Economic Development,https://www.coursera.org/learn/local-economic-development,FALSE,0,2122,30,15,Intermediate,2.5 hours
420926,Political Economy of Institutions and Development,https://www.coursera.org/learn/political-economy,TRUE,50,152,2,102,Intermediate,10 hours
382824,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,https://www.coursera.org/learn/philosophy-cognitive-sciences,TRUE,30,267,9,10,Beginner,2 hours
73046,"Grow to Greatness: Smart Growth for Private Businesses, Part I",https://www.coursera.org/learn/uva-darden-smart-growth-strategy-1,TRUE,50,155,4,11,Intermediate,5 hours
73860,Evaluate Machine Learning Models with Yellowbrick,https://www.coursera.org/learn/machine-learning-model-yellowbrick,TRUE,50,87,25,113,Beginner,24 hours
191588,Business Intelligence and Competitive Analysis,https://www.coursera.org/learn/businessintelligence,FALSE,0,2146,35,8,Beginner,1 hour
665866,Enterprise and Infrastructure Security,https://www.coursera.org/learn/enterprise-infrastructure-security,TRUE,50,154,7,39,Advanced,9 hours
73068,English for Effective Business Speaking,https://www.coursera.org/learn/business-english-vocabulary,FALSE,0,4248,66,6,Advanced,1 hour
252950,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",https://www.coursera.org/learn/credit-tech,TRUE,30,517,5,17,Intermediate,14.5 hours
760990,Learning How To Learn for Youth,https://www.coursera.org/learn/learning-how-to-learn-youth,TRUE,35,2638,140,12,Beginner,1 hour
874312,What is news?,https://www.coursera.org/learn/what-is-news,TRUE,25,2914,11,5,Conversant,37 mins
373716,Interprofessional Healthcare Informatics,https://www.coursera.org/learn/health-informatics-professional,TRUE,20,6050,34,25,Intermediate,1.5 hours
1275790,Create Your First Python Program,https://www.coursera.org/learn/first-python-program,TRUE,60,16,1,8,Beginner,1 hour
836926,Methods and Statistics in Social Science - Final Research Project,https://www.coursera.org/learn/social-science-capstone,TRUE,50,3917,45,7,Advanced,1 hour
1131122,Basic Elements of Design: Design Principles and Software Overview,https://www.coursera.org/learn/basic-elements-design,TRUE,20,1122,13,6,Beginner,1 hour
595258,EMT Foundations,https://www.coursera.org/learn/emt-foundations,TRUE,20,4158,51,30,Beginner,2.5 hours
1269590,Cloud Computing Project,https://www.coursera.org/learn/cloud-computing-project,TRUE,40,1252,2,6,Advanced,32 mins
611420,Israel State and Society,https://www.coursera.org/learn/israel,TRUE,20,5108,9,13,Intermediate,1 hour
941990,Python Data Representations,https://www.coursera.org/learn/python-representation,TRUE,45,2981,23,17,Advanced,1 hour
1119920,Bases of the law of obligations (The Russian Federation) Part 1,https://www.coursera.org/learn/russian-law-of-obligations,TRUE,100,1223,14,29,Advanced,1 hour
256200,Solar Energy Basics,https://www.coursera.org/learn/solar-energy-basics,TRUE,50,7750,58,15,Intermediate,1.5 hours
207166,"Javascript animation for websites, storytelling, data visualization and games",https://www.coursera.org/learn/javascript-animation,TRUE,90,564,9,41,Beginner,3.5 hours
390472,Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,https://www.coursera.org/learn/motion-and-kinetics,FALSE,0,2075,69,11,Intermediate,44 mins
575476,Teach English Now! Foundational Principles,https://www.coursera.org/learn/english-principles,TRUE,100,45,4,31,Beginner,1.5 hours
460652,Teach English Now! Foundational Principles,https://www.coursera.org/learn/english-principles,TRUE,20,44,5,8,Beginner,31 mins
157336,"Python Functions, Files, and Dictionaries",https://www.coursera.org/learn/python-functions-files-dictionaries,TRUE,20,308,4,10,Conversant,1 hour
65110,Towards language universals through lexical semantics: introduction to lexical and semantic typology,https://www.coursera.org/learn/lexical-semantic-typology,TRUE,50,55,5,22,Advanced,12.5 hours
987682,Global Impact: Cultural Psychology,https://www.coursera.org/learn/cultural-psychology-globalization,FALSE,0,718,13,7,Intermediate,1 hour
835212,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,TRUE,40,206,3,7,Beginner,1.5 hours
882276,Managing an Agile Team,https://www.coursera.org/learn/uva-darden-agile-team-management,TRUE,20,18,4,13,Beginner,35 mins
971110,Computer Vision: Neural Transfer Style & Green Screen Effect,https://www.coursera.org/learn/computer-vision-neural-transfer-style-green-screen-effect,TRUE,200,86,6,32,Beginner,4.5 hours
414744,Sensors and Sensor Circuit Design,https://www.coursera.org/learn/sensors-circuit-interface,TRUE,40,294,5,25,Intermediate,2 hours
537286,Getting Started with SAS Visual Analytics,https://www.coursera.org/learn/preparing-data-sas-va,TRUE,30,27,4,10,Beginner,1.5 hours
1123226,Cyber-Physical Systems: Modeling and Simulation,https://www.coursera.org/learn/cyber-physical-systems-1,TRUE,195,375,10,26,Advanced,3.5 hours
1170626,Predict Ideal Diamonds over Good Diamonds using a Random Forest using R,https://www.coursera.org/learn/predict-ideal-diamonds-with-a-random-forest-using-r,TRUE,95,94,11,25,Beginner,2 hours
1016996,"The Bible's Prehistory, Purpose, and Political Future",https://www.coursera.org/learn/bible-history,FALSE,0,2080,83,30,Beginner,1.5 hours
1046992,Introduction to iOS App Development with Swift 5,https://www.coursera.org/learn/ios-app-development-swift-5,FALSE,0,3137,30,69,Beginner,9 hours
929526,Community Change in Public Health,https://www.coursera.org/learn/community-public-health,TRUE,20,155,23,22,Intermediate,1.5 hours
631276,Six Sigma Tools for Analyze,https://www.coursera.org/learn/six-sigma-analyze,TRUE,50,1732,11,12,Beginner,41 mins
86558,REAL BONES:  Adventures in Forensic Anthropology,https://www.coursera.org/learn/real-bones-forensic-anthropology,TRUE,20,3372,12,12,Beginner,2 hours
615600,General Academic English,https://www.coursera.org/learn/general-academic-english,TRUE,20,2185,3,13,Intermediate,2 hours
799434,"The American South: Its Stories, Music, and Art",https://www.coursera.org/learn/the-south,TRUE,50,1008,14,42,Beginner,6 hours
1088656,Create Custom Layers in Keras,https://www.coursera.org/learn/custom-layers-keras,TRUE,50,256,17,49,Beginner,5.5 hours
674354,Brand management in digital economy,https://www.coursera.org/learn/brand-management-in-digital-economy,TRUE,200,1173,22,15,Not Calibrated,2.5 hours
1187758,Innovating in a Digital World,https://www.coursera.org/learn/innovating-digital-world,FALSE,0,1352,6,20,Intermediate,4 hours
548764,Introduction to Communication Science,https://www.coursera.org/learn/communication,TRUE,50,49,8,27,Advanced,3.5 hours
410576,Optimization of Topic Models using Grid Search Method,https://www.coursera.org/learn/optimization-of-topic-models-using-grid-search-method,TRUE,40,124,2,10,Beginner,2 hours
501384,Sports and Building Aerodynamics,https://www.coursera.org/learn/sports-building-aerodynamics,TRUE,20,105,9,5,Intermediate,1 hour
59725,Organisational design: Know your organisation,https://www.coursera.org/learn/organisational-design-know-your-organisation,TRUE,20,117,3,71,Beginner,3.5 hours
47504,Learn to Teach Java:  Writing Classes and Arrays,https://www.coursera.org/learn/teach-java-classes-arrays,FALSE,0,6533,32,9,Advanced,2 hours
1257502,Plots (Graphics) for Data Science,https://www.coursera.org/learn/plots-graphics-for-data-science,TRUE,20,7,3,24,Beginner,1 hour
304426,The Sun and the Total Eclipse of August 2017,https://www.coursera.org/learn/eclipse,TRUE,20,30,5,19,Beginner,1.5 hours
581598,Material Behavior,https://www.coursera.org/learn/material-behavior,TRUE,95,91,5,28,Beginner,5 hours
328842,Disaster Preparedness,https://www.coursera.org/learn/disaster-preparedness,TRUE,40,28,5,14,Beginner,1 hour
541824,Protecting Business Innovations via Trademark,https://www.coursera.org/learn/protect-business-innovations-trademark,TRUE,50,83,10,15,Intermediate,2.5 hours
103144,Fundamentals of the Chinese character writing (Part 1),https://www.coursera.org/learn/chinese-character-writing,TRUE,85,623,7,22,Beginner,6 hours
937150,International Leadership and Organizational Behavior,https://www.coursera.org/learn/organizational-behavior,FALSE,0,1625,5,145,Beginner,8.5 hours
1215926,Introduction to Natural Language Processing in Python,https://www.coursera.org/learn/intro-natural-language-processing-nlp-python,TRUE,20,0,0,12,Beginner,31 mins
1035638,ADHD: Everyday Strategies for Elementary Students,https://www.coursera.org/learn/adhd-treatment,TRUE,25,0,0,10,Beginner,1 hour
1249146,Introduction to Statistical Analysis:  Hypothesis Testing,https://www.coursera.org/learn/statistical-analysis-hypothesis-testing-sas,TRUE,50,0,0,9,Intermediate,2 hours
1233894,Health Concepts in Chinese Medicine,https://www.coursera.org/learn/health-concepts-chinese-medicine,TRUE,50,1,0,9,Intermediate,2 hours
975910,Teamwork Skills: Communicating Effectively in Groups,https://www.coursera.org/learn/teamwork-skills-effective-communication,TRUE,20,0,0,10,Intermediate,32 mins
1221942,Academic Listening and Note-Taking,https://www.coursera.org/learn/note-taking,TRUE,35,0,0,12,Advanced,44 mins
1169196,Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design,TRUE,20,0,0,10,Beginner,2.5 hours
1271182,Predicting Salaries with Simple Linear Regression in R,https://www.coursera.org/learn/linear-regression-predicting-salaries,TRUE,100,0,0,9,Beginner,1 hour
1233302,Create your first test automation script - Selenium and C#,https://www.coursera.org/learn/create-first-test-automation-script-using-selenium-and-c-sharp,TRUE,50,0,0,6,Beginner,2 hours
1231958,How Google does Machine Learning,https://www.coursera.org/learn/google-machine-learning,TRUE,75,0,0,9,Beginner,2.5 hours
837322,Cybersecurity Awareness and Innovation,https://www.coursera.org/learn/cybersecurity,TRUE,20,0,0,20,Beginner,37 mins
1157298,"Machine Learning:  Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",https://www.coursera.org/learn/predict-numbers-from-handwritten-digits-neuralnetwork,TRUE,20,0,0,27,Beginner,1.5 hours
42645,Essential Epidemiologic Tools for Public Health Practice,https://www.coursera.org/learn/epidemiology-tools,TRUE,60,737,41,10,Beginner,2 hours
355622,Giving Helpful Feedback,https://www.coursera.org/learn/feedback,TRUE,200,554,63,44,Intermediate,4 hours
514036,International Labour Law,https://www.coursera.org/learn/international-labour-law,TRUE,145,807,19,23,Beginner,6 hours
45136,Effectively delivering the news to your audience,https://www.coursera.org/learn/deliver-the-news,TRUE,60,779,56,6,Advanced,1 hour
371574,Writing your World: Finding yourself in the academic space,https://www.coursera.org/learn/writing-your-world,TRUE,20,1777,11,23,Advanced,1 hour
915964,Digital Business Models,https://www.coursera.org/learn/digital-business-models,TRUE,50,841,14,19,Advanced,37 mins
1209556,Introduction to Advanced tomography,https://www.coursera.org/learn/cinemaxe,TRUE,200,56,10,23,Intermediate,2.5 hours
412856,Engaging in Persuasive and Credible Communication,https://www.coursera.org/learn/persuasive-communication,TRUE,200,1909,8,19,Advanced,2 hours
42651,Creating a Customer Service Survey Using Google Forms,https://www.coursera.org/learn/create-customer-service-survey-google-forms,TRUE,60,775,54,11,Beginner,1.5 hours
294914,Introduction to Philosophy,https://www.coursera.org/learn/philosophy,TRUE,20,1255,8,38,Beginner,3 hours
219306,Architecting with Google Kubernetes Engine: Workloads,https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke,TRUE,20,1193,24,27,Intermediate,1.5 hours
652768,Extracellular Vesicles in Health and Disease,https://www.coursera.org/learn/extracellular-vesicles-health-disease,TRUE,140,1309,4,20,Beginner,1.5 hours
42197,Understanding Your Google Cloud Platform (GCP) Costs,https://www.coursera.org/learn/gcp-cost-management,TRUE,120,623,43,8,Advanced,2.5 hours
936298,Gmail: The Foundation To Accessing Google Apps,https://www.coursera.org/learn/gmail-foundation-to-google-apps,TRUE,200,276,11,11,Beginner,34 mins
885443,Create a Google Ads Video Campaign,https://www.coursera.org/learn/create-a-google-ads-video-campaign,TRUE,50,314,38,37,Advanced,6.5 hours
585208,"Photography Techniques: Light, Content, and Sharing",https://www.coursera.org/learn/photography-techniques,TRUE,170,1942,5,24,Intermediate,1.5 hours
386922,The City and You: Find Your Best Place,https://www.coursera.org/learn/city-and-you-find-best-place,TRUE,50,885,69,14,Beginner,43 mins
1023650,What is Palliative Care?,https://www.coursera.org/learn/what-is-palliative-care,TRUE,200,226,12,29,Beginner,4.5 hours
